event_rank,coverage,mca,confidence
231,0.36037441497659906,0.5498783454987834,8.967473030090332
232,0.3619344773790952,0.551219512195122,8.859821319580078
233,0.3634945397815913,0.5501222493887531,8.832547664642334
234,0.36505460218408736,0.5490196078431373,8.789444923400879
235,0.3666146645865835,0.547911547911548,8.740785598754883
236,0.3681747269890796,0.5492610837438424,8.693207740783691
237,0.36973478939157567,0.5481481481481482,8.673113822937012
238,0.3712948517940718,0.5470297029702971,8.60306453704834
239,0.37285491419656785,0.5459057071960298,8.592618465423584
240,0.374414976599064,0.5447761194029851,8.562357902526855
241,0.3759750390015601,0.5461346633416458,8.501420974731445
242,0.37753510140405616,0.5475,8.466015815734863
243,0.3790951638065523,0.5488721804511278,8.456334590911865
244,0.38065522620904835,0.550251256281407,8.450099468231201
245,0.38221528861154447,0.5516372795969773,8.383018493652344
246,0.3837753510140406,0.553030303030303,8.332519054412842
247,0.38533541341653665,0.5544303797468354,8.32344913482666
248,0.3868954758190328,0.5532994923857868,8.309401988983154
249,0.3884555382215289,0.55470737913486,8.293904304504395
250,0.39001560062402496,0.5561224489795918,8.28446340560913
251,0.3915756630265211,0.5549872122762148,8.259766578674316
252,0.3931357254290172,0.5564102564102564,8.182445526123047
253,0.39469578783151327,0.5578406169665809,8.178292751312256
254,0.3962558502340094,0.5567010309278351,8.160855770111084
255,0.39781591263650545,0.5555555555555556,8.154948234558105
256,0.3993759750390016,0.5544041450777202,8.055840969085693
257,0.4009360374414977,0.5558441558441558,8.00291633605957
258,0.40249609984399376,0.5572916666666666,7.998260974884033
259,0.4040561622464899,0.556135770234987,7.946972370147705
260,0.40561622464898595,0.5575916230366492,7.91819953918457
261,0.40717628705148207,0.5590551181102362,7.914351940155029
262,0.4087363494539782,0.5578947368421052,7.896590232849121
263,0.41029641185647425,0.5567282321899736,7.867073059082031
264,0.4118564742589704,0.5582010582010583,7.855220317840576
265,0.4134165366614665,0.5570291777188329,7.847446441650391
266,0.41497659906396256,0.5558510638297872,7.824946880340576
267,0.4165366614664587,0.5546666666666666,7.750720500946045
268,0.4180967238689548,0.553475935828877,7.7461137771606445
269,0.41965678627145087,0.5522788203753352,7.695493221282959
270,0.421216848673947,0.5510752688172043,7.678116798400879
271,0.42277691107644305,0.5525606469002695,7.593647003173828
272,0.4243369734789392,0.5540540540540541,7.587670803070068
273,0.4258970358814353,0.5528455284552846,7.56733512878418
274,0.42745709828393136,0.5543478260869565,7.565999984741211
275,0.4290171606864275,0.553133514986376,7.5055155754089355
276,0.43057722308892354,0.5519125683060109,7.415022850036621
277,0.43213728549141966,0.5506849315068493,7.413517951965332
278,0.4336973478939158,0.5521978021978022,7.388035297393799
279,0.43525741029641185,0.5509641873278237,7.3869781494140625
280,0.43681747269890797,0.5497237569060773,7.373340606689453
281,0.4383775351014041,0.5484764542936288,7.339808940887451
282,0.43993759750390016,0.5472222222222223,7.305877685546875
283,0.4414976599063963,0.5487465181058496,7.218114376068115
284,0.4430577223088924,0.5502793296089385,7.156933307647705
285,0.44461778471138846,0.5518207282913166,7.130129337310791
286,0.4461778471138846,0.5533707865168539,7.109164237976074
287,0.44773790951638065,0.5521126760563381,7.0758376121521
288,0.44929797191887677,0.5536723163841808,7.064463138580322
289,0.4508580343213729,0.5524079320113314,7.040294647216797
290,0.45241809672386896,0.5539772727272727,7.025661468505859
291,0.4539781591263651,0.5555555555555556,7.022219181060791
292,0.45553822152886114,0.5571428571428572,6.957095146179199
293,0.45709828393135726,0.5558739255014327,6.954671859741211
294,0.4586583463338534,0.5574712643678161,6.938905715942383
295,0.46021840873634945,0.5561959654178674,6.9355244636535645
296,0.46177847113884557,0.5549132947976878,6.775555610656738
297,0.4633385335413417,0.553623188405797,6.7379255294799805
298,0.46489859594383776,0.5523255813953488,6.7210493087768555
299,0.4664586583463339,0.5510204081632653,6.704163551330566
300,0.46801872074883,0.5497076023391813,6.701894283294678
301,0.46957878315132606,0.5483870967741935,6.683297157287598
302,0.4711388455538222,0.5470588235294118,6.664058208465576
303,0.47269890795631825,0.5457227138643068,6.657679557800293
304,0.47425897035881437,0.5443786982248521,6.641412734985352
305,0.4758190327613105,0.543026706231454,6.5324554443359375
306,0.47737909516380655,0.5416666666666666,6.517946720123291
307,0.4789391575663027,0.5402985074626866,6.515758037567139
308,0.48049921996879874,0.5389221556886228,6.47315788269043
309,0.48205928237129486,0.5405405405405406,6.465602397918701
310,0.483619344773791,0.5391566265060241,6.3942551612854
311,0.48517940717628705,0.5377643504531722,6.369638919830322
312,0.48673946957878317,0.5363636363636364,6.360029220581055
313,0.4882995319812793,0.5349544072948328,6.339973449707031
314,0.48985959438377535,0.5335365853658537,6.339280605316162
315,0.4914196567862715,0.5351681957186545,6.331808567047119
316,0.4929797191887676,0.5337423312883436,6.3091206550598145
317,0.49453978159126366,0.5353846153846153,6.267826080322266
318,0.4960998439937598,0.5370370370370371,6.1747517585754395
319,0.49765990639625585,0.5356037151702786,6.156641483306885
320,0.49921996879875197,0.5372670807453416,6.124088764190674
321,0.500780031201248,0.5358255451713395,6.011725902557373
322,0.5023400936037442,0.5375,5.9860639572143555
323,0.5039001560062403,0.5391849529780565,5.94423246383667
324,0.5054602184087363,0.5408805031446541,5.938986301422119
325,0.5070202808112325,0.5425867507886435,5.938603401184082
326,0.5085803432137286,0.5411392405063291,5.931380748748779
327,0.5101404056162246,0.5428571428571428,5.915563106536865
328,0.5117004680187207,0.5414012738853503,5.895508766174316
329,0.5132605304212169,0.5431309904153354,5.876717567443848
330,0.514820592823713,0.5416666666666666,5.875382423400879
331,0.516380655226209,0.5401929260450161,5.8525471687316895
332,0.5179407176287052,0.5419354838709678,5.852262020111084
333,0.5195007800312013,0.540453074433657,5.844408988952637
334,0.5210608424336973,0.538961038961039,5.809832572937012
335,0.5226209048361935,0.5407166123778502,5.803796291351318
336,0.5241809672386896,0.5392156862745098,5.765326976776123
337,0.5257410296411856,0.5377049180327869,5.743076801300049
338,0.5273010920436818,0.5361842105263158,5.691739559173584
339,0.5288611544461779,0.5346534653465347,5.665559768676758
340,0.5304212168486739,0.5364238410596026,5.609951972961426
341,0.5319812792511701,0.5382059800664452,5.597920894622803
342,0.5335413416536662,0.54,5.585840225219727
343,0.5351014040561622,0.5418060200668896,5.584587574005127
344,0.5366614664586584,0.5436241610738255,5.581790924072266
345,0.5382215288611545,0.5420875420875421,5.568597316741943
346,0.5397815912636506,0.5405405405405406,5.520341396331787
347,0.5413416536661466,0.5389830508474577,5.482119083404541
348,0.5429017160686428,0.5374149659863946,5.4603166580200195
349,0.5444617784711389,0.5392491467576792,5.455743312835693
350,0.5460218408736349,0.541095890410959,5.453808784484863
351,0.5475819032761311,0.5395189003436426,5.4492292404174805
352,0.5491419656786272,0.5413793103448276,5.4385151863098145
353,0.5507020280811232,0.5397923875432526,5.377346038818359
354,0.5522620904836194,0.5416666666666666,5.342260837554932
355,0.5538221528861155,0.5400696864111498,5.292336940765381
356,0.5553822152886115,0.5384615384615384,5.269488334655762
357,0.5569422776911077,0.5403508771929825,5.257901191711426
358,0.5585023400936038,0.5422535211267606,5.250244140625
359,0.5600624024960998,0.5406360424028268,5.205718040466309
360,0.5616224648985959,0.5425531914893617,5.203327655792236
361,0.5631825273010921,0.5444839857651246,5.202878952026367
362,0.5647425897035881,0.5464285714285714,5.09382438659668
363,0.5663026521060842,0.5483870967741935,4.9831743240356445
364,0.5678627145085804,0.5467625899280576,4.966202259063721
365,0.5694227769110765,0.5487364620938628,4.9040632247924805
366,0.5709828393135725,0.5507246376811594,4.868364334106445
367,0.5725429017160687,0.5490909090909091,4.8456315994262695
368,0.5741029641185648,0.5474452554744526,4.820444107055664
369,0.5756630265210608,0.5494505494505495,4.765899658203125
370,0.577223088923557,0.5477941176470589,4.763898849487305
371,0.5787831513260531,0.5461254612546126,4.6934332847595215
372,0.5803432137285491,0.5444444444444444,4.6055426597595215
373,0.5819032761310453,0.5464684014869888,4.5830607414245605
374,0.5834633385335414,0.5447761194029851,4.5553975105285645
375,0.5850234009360374,0.5468164794007491,4.386613845825195
376,0.5865834633385336,0.5488721804511278,4.358766078948975
377,0.5881435257410297,0.5471698113207547,4.352892875671387
378,0.5897035881435257,0.5454545454545454,4.317917823791504
379,0.5912636505460218,0.5475285171102662,4.265955448150635
380,0.592823712948518,0.5458015267175572,4.248350143432617
381,0.594383775351014,0.5440613026819924,4.235759735107422
382,0.5959438377535101,0.5461538461538461,4.222414493560791
383,0.5975039001560063,0.5482625482625483,4.195566654205322
384,0.5990639625585024,0.5465116279069767,4.174137115478516
385,0.6006240249609984,0.5447470817120622,4.1628031730651855
386,0.6021840873634946,0.546875,4.1008710861206055
387,0.6037441497659907,0.5490196078431373,4.0995941162109375
388,0.6053042121684867,0.547244094488189,4.067227363586426
389,0.6068642745709829,0.5454545454545454,4.021308422088623
390,0.608424336973479,0.5476190476190477,4.005214691162109
391,0.609984399375975,0.549800796812749,3.996349811553955
392,0.6115444617784711,0.548,3.9867115020751953
393,0.6131045241809673,0.5502008032128514,3.9601826667785645
394,0.6146645865834633,0.5483870967741935,3.9264883995056152
395,0.6162246489859594,0.5506072874493927,3.912814140319824
396,0.6177847113884556,0.5487804878048781,3.8719544410705566
397,0.6193447737909517,0.5469387755102041,3.8628740310668945
398,0.6209048361934477,0.5450819672131147,3.8181653022766113
399,0.6224648985959439,0.5473251028806584,3.726551055908203
400,0.62402496099844,0.5495867768595041,3.704019069671631
401,0.625585023400936,0.5477178423236515,3.647388458251953
402,0.6271450858034322,0.55,3.62612247467041
403,0.6287051482059283,0.5481171548117155,3.6151628494262695
404,0.6302652106084243,0.5504201680672269,3.6085762977600098
405,0.6318252730109205,0.5527426160337553,3.6012701988220215
406,0.6333853354134166,0.5550847457627118,3.5835585594177246
407,0.6349453978159126,0.5531914893617021,3.583430290222168
408,0.6365054602184088,0.5512820512820513,3.5747194290161133
409,0.6380655226209049,0.5493562231759657,3.563523769378662
410,0.6396255850234009,0.5474137931034483,3.5236449241638184
411,0.641185647425897,0.5497835497835498,3.5205063819885254
412,0.6427457098283932,0.5478260869565217,3.5074543952941895
413,0.6443057722308893,0.5458515283842795,3.4625649452209473
414,0.6458658346333853,0.5482456140350878,3.4534082412719727
415,0.6474258970358815,0.5462555066079295,3.411707878112793
416,0.6489859594383776,0.5442477876106194,3.3404412269592285
417,0.6505460218408736,0.5422222222222223,3.3353371620178223
418,0.6521060842433698,0.5401785714285714,3.3123230934143066
419,0.6536661466458659,0.5426008968609866,3.305006980895996
420,0.6552262090483619,0.5405405405405406,3.294538974761963
421,0.6567862714508581,0.5384615384615384,3.294496536254883
422,0.6583463338533542,0.5363636363636364,3.261664867401123
423,0.6599063962558502,0.5342465753424658,3.218848705291748
424,0.6614664586583463,0.5321100917431193,3.2179036140441895
425,0.6630265210608425,0.5345622119815668,3.217777729034424
426,0.6645865834633385,0.5370370370370371,3.206204414367676
427,0.6661466458658346,0.5348837209302325,3.2053542137145996
428,0.6677067082683308,0.5327102803738317,3.1890249252319336
429,0.6692667706708268,0.5352112676056338,3.170314311981201
430,0.6708268330733229,0.5377358490566038,3.157625198364258
431,0.6723868954758191,0.5355450236966824,3.124814987182617
432,0.6739469578783152,0.5380952380952381,3.1195735931396484
433,0.6755070202808112,0.5358851674641149,3.0805935859680176
434,0.6770670826833074,0.5384615384615384,3.062556266784668
435,0.6786271450858035,0.5410628019323671,3.0563483238220215
436,0.6801872074882995,0.5388349514563107,3.0303664207458496
437,0.6817472698907957,0.5365853658536586,3.0212411880493164
438,0.6833073322932918,0.5392156862745098,2.9969019889831543
439,0.6848673946957878,0.541871921182266,2.9586195945739746
440,0.686427457098284,0.5396039603960396,2.9401984214782715
441,0.6879875195007801,0.5373134328358209,2.879420280456543
442,0.6895475819032761,0.54,2.870633602142334
443,0.6911076443057722,0.542713567839196,2.8647050857543945
444,0.6926677067082684,0.5454545454545454,2.860718250274658
445,0.6942277691107644,0.5431472081218274,2.8598484992980957
446,0.6957878315132605,0.5408163265306123,2.8518643379211426
447,0.6973478939157567,0.5435897435897435,2.8466033935546875
448,0.6989079563182528,0.5463917525773195,2.818080425262451
449,0.7004680187207488,0.5440414507772021,2.8118481636047363
450,0.702028081123245,0.546875,2.805471897125244
451,0.7035881435257411,0.5497382198952879,2.798713207244873
452,0.7051482059282371,0.5526315789473685,2.792328357696533
453,0.7067082683307333,0.5502645502645502,2.7575855255126953
454,0.7082683307332294,0.5478723404255319,2.756434440612793
455,0.7098283931357254,0.5508021390374331,2.743116855621338
456,0.7113884555382215,0.553763440860215,2.7428364753723145
457,0.7129485179407177,0.5513513513513514,2.7417330741882324
458,0.7145085803432137,0.5489130434782609,2.736469268798828
459,0.7160686427457098,0.546448087431694,2.6974310874938965
460,0.717628705148206,0.5494505494505495,2.6885061264038086
461,0.719188767550702,0.5524861878453039,2.6871228218078613
462,0.7207488299531981,0.55,2.6842026710510254
463,0.7223088923556943,0.547486033519553,2.6648802757263184
464,0.7238689547581904,0.5449438202247191,2.651165008544922
465,0.7254290171606864,0.5423728813559322,2.627295970916748
466,0.7269890795631826,0.5397727272727273,2.617164134979248
467,0.7285491419656787,0.5428571428571428,2.574911594390869
468,0.7301092043681747,0.5459770114942529,2.5580058097839355
469,0.7316692667706709,0.5433526011560693,2.5440125465393066
470,0.733229329173167,0.5465116279069767,2.5425596237182617
471,0.734789391575663,0.5497076023391813,2.4991393089294434
472,0.7363494539781592,0.5529411764705883,2.469367027282715
473,0.7379095163806553,0.5502958579881657,2.46555757522583
474,0.7394695787831513,0.5535714285714286,2.4371790885925293
475,0.7410296411856474,0.5508982035928144,2.398383617401123
476,0.7425897035881436,0.5481927710843374,2.3928537368774414
477,0.7441497659906396,0.5454545454545454,2.377826690673828
478,0.7457098283931357,0.5426829268292683,2.3645920753479004
479,0.7472698907956319,0.5398773006134969,2.3390321731567383
480,0.748829953198128,0.5370370370370371,2.3037266731262207
481,0.750390015600624,0.5403726708074534,2.2676663398742676
482,0.7519500780031202,0.54375,2.2225089073181152
483,0.7535101404056163,0.5471698113207547,2.21016788482666
484,0.7550702028081123,0.5443037974683544,2.2088475227355957
485,0.7566302652106085,0.5477707006369427,2.199432373046875
486,0.7581903276131046,0.5512820512820513,2.19754695892334
487,0.7597503900156006,0.5548387096774193,2.187458038330078
488,0.7613104524180967,0.5584415584415584,2.16677188873291
489,0.7628705148205929,0.5555555555555556,2.1577725410461426
490,0.7644305772230889,0.5592105263157895,2.1565136909484863
491,0.765990639625585,0.5562913907284768,2.1349754333496094
492,0.7675507020280812,0.5533333333333333,2.1094722747802734
493,0.7691107644305772,0.5503355704697986,2.0931754112243652
494,0.7706708268330733,0.5472972972972973,2.092316150665283
495,0.7722308892355695,0.54421768707483,2.065678119659424
496,0.7737909516380655,0.547945205479452,2.0389280319213867
497,0.7753510140405616,0.5517241379310345,2.031881332397461
498,0.7769110764430578,0.5486111111111112,2.0080361366271973
499,0.7784711388455539,0.5524475524475524,1.9980144500732422
500,0.7800312012480499,0.5563380281690141,1.9637174606323242
